,Unnamed: 0,projectID,projectAcronym,organisationID,vatNumber,name,shortName,SME,activityType,street,postCode,city,country,nutsCode,geolocation,organizationURL,contactForm,contentUpdateDate,rcn,order,role,ecContribution,netEcContribution,totalCost,endOfParticipation,active,diffContribution,continent
62,453,101079963,SUPERSHINE,950435974,DK31447410,BOLIGSELSKABERNES LANDSFORENING,,True,,STUDIESTRAEDE 50,1554,KOBENHAVN,DK,DK011,"55.6776317,12.566921",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950435974/101079963,2022-09-21 16:44:12,3006837,14,participant,25163.0,25163.0,35947.5,False,,10784.5,EU
63,454,101079963,SUPERSHINE,888039657,RS112664520,SPACETIME LLC,SPACETIME d.o.o. Beograd,True,PRC,DALMATINSKA 70B,11000,Belgrade,RS,RS110,"44.780491,20.455916217231945",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/888039657/101079963,2022-09-21 16:44:12,1978035,18,participant,54950.0,54950.0,78500.0,False,,23550.0,EU
64,455,101079963,SUPERSHINE,885831161,IE3208454EH,TENDERCAPITAL ALTERNATIVE FUNDS PLC,Tendercapital Alternative Funds Plc,False,PRC,25/28 NORTH WALL QUAY,Dublin1,Dublin,IE,IE061,"53.356175050000004,-6.275904025188893",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/885831161/101079963,2022-09-21 16:44:12,1978036,19,participant,70000.0,70000.0,100000.0,False,,30000.0,EU
65,456,101079963,SUPERSHINE,999978336,GB647205541,UNIVERSITY OF YORK,UNIVERSITY OF YORK,False,HES,HESLINGTON,YO10 5DD,York North Yorkshire,UK,UKE21,"53.9443862,-1.0466265",http://www.york.ac.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999978336/101079963,2022-09-21 16:44:12,1905740,20,associatedPartner,,0.0,,False,,,EU
66,457,101079963,SUPERSHINE,950972287,BE0835360733,ENERGY EFFICIENCY IN INDUSTRIAL PROCESSES ASBL,EEIP,True,OTH,AVENUE DES KLAUWAERTS 6,1050,Bruxelles / Brussel,BE,BE100,"50.8221758,4.3749627",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950972287/101079963,2022-09-21 16:44:12,2993524,3,participant,140915.0,140915.0,140915.0,False,,0.0,EU
67,458,101079963,SUPERSHINE,919672424,TR4860032364,KADIKOY BELEDIYESI,KM,False,PUB,HASAN MAHALLESI FEHRETTIN KERIM GOKAY CADDESI NO.2,34722,Istanbul,TR,TR100,"41.0096334,28.9651646",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/919672424/101079963,2022-09-21 16:44:12,1954451,17,participant,30295.0,30295.0,30295.0,False,,0.0,AS
68,459,101079963,SUPERSHINE,892008024,DK26360501,FAELLESBO,,False,OTH,NYGADE 20,7400,Herning,DK,DK041,"56.137904,8.97306",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/892008024/101079963,2022-09-21 16:44:12,1976764,8,participant,155762.5,155762.5,155762.5,False,,0.0,EU
69,460,101079963,SUPERSHINE,934941485,TR2710797541,DE SURDURULEBILIR ENERJI VE INSAAT SANAYI TICARET LIMITED SIRKETI,DEMIR ENERJI,True,PRC,KOSUYOLU MAH. HALILI SOK NO: 7/1,34718,"Kadikoy, Istanbul",TR,TR100,"41.0293083,29.0326345",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/934941485/101079963,2022-09-21 16:44:12,3006336,5,participant,108062.5,108062.5,154375.0,False,,46312.5,AS
70,461,101079963,SUPERSHINE,999929836,ESG47565478,FUNDACION CARTIF,CARTIF,False,REC,PQ TECNOLOGICO BOECILLO 205,47151,Boecillo,ES,ES418,"41.5406814,-4.6993792",http://www.cartif.es,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999929836/101079963,2022-09-21 16:44:12,1917304,4,participant,118750.0,118750.0,118750.0,False,,0.0,EU
71,462,101079963,SUPERSHINE,996127921,GB240246933,ELEMENT ENERGY LIMITED,Element Energy,True,PRC,SUITE 1 BISHOP BATEMAN COURT THOMPSON'S LANE,CB5 8AQ,CAMBRIDGE,UK,UKH12,"52.2033051,0.124862",http://www.element-energy.co.uk,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/996127921/101079963,2022-09-21 16:44:12,1918718,21,associatedPartner,,0.0,,True,,,EU
72,463,101079963,SUPERSHINE,991209827,ESB50005701,SOCIEDAD MUNICIPAL ZARAGOZA VIVIENDA SL,ZARAGOZA VIVIENDA,False,PRC,CALLE SAN PABLO 61,50003,Zaragoza,ES,ES243,"41.6560134,-0.8867776",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/991209827/101079963,2022-09-21 16:44:12,2449872,16,participant,56087.5,56087.5,80125.0,False,,24037.5,EU
73,914,101138112,LITHOS,926520527,FR63490096591,IMERYS CERAMICS FRANCE,,False,PRC,43 QUAI DE GRENELLE,75015,Paris,FR,FR101,"48.8613167,2.297232",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/926520527/101138112,2024-01-08 20:44:14,1983568,9,participant,190750.0,190750.0,272500.0,False,,81750.0,EU
74,915,101138112,LITHOS,913975032,FI26740509,SUOMEN MALMIJALOSTUS OY,Finnish Minerals Group,False,PRC,ALEKSANTERINKATU 17,101,Helsinki,FI,FI1D1,"60.1689411,24.9432628",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/913975032/101138112,2024-01-08 20:44:14,1946685,2,participant,223125.0,223125.0,318750.0,False,,95625.0,EU
75,916,101138112,LITHOS,932760440,FI26473754,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101138112,2024-01-08 20:44:14,2104951,1,coordinator,1973418.0,1973418.0,1973418.0,False,,0.0,EU
76,917,101138112,LITHOS,924773848,EL090087411,POLYTECHNEIO KRITIS,TECHNICAL UNIVERSITY OF CRETE,False,HES,"BUILDING E4, TECHNICAL UNIVERSITY CAMPUS  COUNOUPIDIANA",731 00,Chania,EL,EL434,"35.5141834,24.0181459",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/924773848/101138112,2024-01-08 20:44:14,1956381,7,participant,764437.5,764437.5,764437.5,False,,0.0,EU
77,918,101138112,LITHOS,998387051,FI10942595,METSO FINLAND OY,METSO OUTOTEC,False,PRC,RAUHALANPUISTO 9,33101,ESPOO,FI,FI197,"60.1637644,24.7417834",http://www.metso.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998387051/101138112,2024-01-08 20:44:14,2089816,5,participant,1152117.75,1152117.75,1645882.5,False,,493764.75,EU
78,919,101138112,LITHOS,890799210,PT513990313,SAVANNAH LITHIUM LDA,,False,PRC,RUA JOSE EIGENMANN 90,4715 199,Braga,PT,PT112,"41.5327357,-8.4027901",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890799210/101138112,2024-01-08 20:44:14,1980670,8,participant,103775.0,103775.0,148250.0,False,,44475.0,EU
79,920,101138112,LITHOS,999993662,FR67582056149,BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES,BRGM,False,REC,3 AV CLAUDE GUILLEMIN,45060,Orleans,FR,FRB06,"47.8293919,1.9372201",http://www.brgm.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999993662/101138112,2024-01-08 20:44:14,1907119,4,participant,907541.25,907541.25,907541.25,False,,0.0,EU
80,921,101138112,LITHOS,890550502,FI29143953,KELIBER TECHNOLOGY OY,,False,PRC,TOHOLAMMINTIE 496,69600,Kaustinen,FI,FI1D5,"63.5760613,23.8201799",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/890550502/101138112,2024-01-08 20:44:14,1974904,6,participant,188797.0,188797.0,269710.0,False,,80913.0,EU
81,922,101138112,LITHOS,953050124,BE0459110403,"EUROPEAN ASSOCIATION OF MINING INDUSTRIES, METAL ORES & INDUSTRIAL MINERALS AISBL",EUROMINES,False,OTH,AVENUE DE BROQUEVILLE 12,1150,Bruxelles / Brussel,BE,BE100,"50.8378769,4.4088506",https://www.euromines.org,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/953050124/101138112,2024-01-08 20:44:14,2104879,10,associatedPartner,,0.0,0.0,False,,0.0,EU
82,923,101138112,LITHOS,999991334,BE0419052173,KATHOLIEKE UNIVERSITEIT LEUVEN,KU Leuven,False,HES,OUDE MARKT 13,3000,Leuven,BE,BE242,"50.8780592,4.699407640209",http://www.kuleuven.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991334/101138112,2024-01-08 20:44:14,1905910,3,participant,1638937.5,1638937.5,1638937.5,False,,0.0,EU
83,941,101091682,METALLICO,999511184,DE114234833,DECHEMA GESELLSCHAFT FUR CHEMISCHETECHNIK UND BIOTECHNOLOGIE,,False,REC,THEODOR HEUSS ALLEE 25,60486,Frankfurt,DE,DE712,"50.113314450000004,8.644225420738616",http://www.dechema.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999511184/101091682,2022-12-11 19:04:25,1910276,18,participant,447462.5,447462.5,447462.5,False,,0.0,EU
84,942,101091682,METALLICO,950980532,ESB41696204,ASISTENCIAS TECNICAS CLAVE SL,At Clave,True,PRC,"CALLE PROGRESO, NUM 5",41013,Seville,ES,ES618,"37.3886303,-5.9953171",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/950980532/101091682,2022-12-11 19:04:25,3146777,16,participant,155967.0,155967.0,222810.0,False,,66843.0,EU
85,943,101091682,METALLICO,932760440,FI26473754,TEKNOLOGIAN TUTKIMUSKESKUS VTT OY,VTT,False,REC,TEKNIIKANTIE 21,2150,Espoo,FI,FI1B1,"60.2051454,24.6569676",https://www.vtt.fi,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/932760440/101091682,2022-12-11 19:04:25,2104951,5,participant,833033.0,833033.0,833033.0,False,,0.0,EU
86,944,101091682,METALLICO,999984059,DE129515865,FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV,Fraunhofer,False,REC,HANSASTRASSE 27C,80686,Munchen,DE,DE212,"48.1322664,11.5296222",http://www.fraunhofer.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999984059/101091682,2022-12-11 19:04:25,1905912,6,participant,505920.0,505920.0,505920.0,False,,0.0,EU
87,945,101091682,METALLICO,962434389,ESG01241876,"CENTRO DE INVESTIGACION COOPERATIVA DE ENERGIAS ALTERNATIVAS FUNDACION, CIC ENERGIGUNE FUNDAZIOA",CIC ENERGIGUNE,False,REC,CALLE ALBERT EINSTEIN 48 PARQUE TECNOLOGICO DE ALAVA,1510,Minano Alava,ES,ES211,"42.844317149999995,-2.6822032394784996",http://www.cicenergigune.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/962434389/101091682,2022-12-11 19:04:25,1915266,11,participant,322602.5,322602.5,322602.5,False,,0.0,EU
88,946,101091682,METALLICO,944286950,ESA12488672,EUROATOMIZADO SA,,False,PRC,P I EL COLOMER C CAMINO EL COLAOR 40,12200,Onda,ES,ES522,"39.3262345,-4.8380649",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/944286950/101091682,2022-12-11 19:04:25,2562654,9,participant,157570.0,157570.0,225100.0,False,,67530.0,EU
89,947,101091682,METALLICO,901322643,ESV90486200,IDENER RESEARCH & DEVELOPMENT AGRUPACION DE INTERES ECONOMICO,IDENER RESEARCH & DEVELOPMENT AIE,False,REC,CALLE EARLY OVINGTON 24-8,41300,LA RINCONADA SEVILLA,ES,ES618,"37.4867198,-5.9814868",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/901322643/101091682,2022-12-11 19:04:25,1965777,1,coordinator,3298906.25,3298906.25,3298906.25,False,,0.0,EU
90,948,101091682,METALLICO,949475965,ESA28814135,COBRE LAS CRUCES SA,COBRE LAS CRUCES,False,PRC,AVENIDA DE EL GARROBO 4,41860,GERENA SEVILLA,ES,ES618,"37.6244685,-6.1711346",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/949475965/101091682,2022-12-11 19:04:25,2381639,12,participant,830550.0,830550.0,1186500.0,False,,355950.0,EU
91,949,101091682,METALLICO,958798344,CHE116326548MWST,OMYA INTERNATIONAL AG,ODAG,False,PRC,Baslerstrasse 42,4665,Oftringen,CH,CH033,"47.31798085,7.91270262216283",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/958798344/101091682,2022-12-11 19:04:25,1965535,20,associatedPartner,,0.0,0.0,False,,0.0,EU
92,950,101091682,METALLICO,999976202,ESQ0818003F,UNIVERSITAT POLITECNICA DE CATALUNYA,UPC,False,HES,CALLE JORDI GIRONA 31,8034,Barcelona,ES,ES511,"41.3825596,2.1771353",http://www.upc.edu,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999976202/101091682,2022-12-11 19:04:25,1910033,3,participant,610300.0,610300.0,610300.0,False,,0.0,EU
93,951,101091682,METALLICO,998501220,PL6310200771,SIEC BADAWCZA LUKASIEWICZ - INSTYTUT METALI NIEZELAZNYCH,IMN,False,REC,SOWINSKIEGO 5,44 100,Gliwice,PL,PL229,"50.2977472,18.6328946",http://www.imn.gliwice.pl,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998501220/101091682,2022-12-11 19:04:25,2045312,4,participant,667500.0,667500.0,667500.0,False,,0.0,EU
94,952,101091682,METALLICO,998039694,EL094250001,GENIKI METALLEUTIKI KAI METALLOURGIKI ANONIMI ETAIRIA - (GENERAL MINING AND METALLURGICAL COMPANY S.A. ),GMM SA LARCO,False,PRC,FRAGKOKKLISIAS STR 27,15125,MAROUSI ATHINA,EL,EL301,"38.045574349999995,23.805270162605616",http://www.larco.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998039694/101091682,2022-12-11 19:04:25,2113929,19,participant,161000.0,161000.0,230000.0,False,,69000.0,EU
95,953,101091682,METALLICO,999977754,IT00518460019,POLITECNICO DI TORINO,POLITO,False,HES,CORSO DUCA DEGLI ABRUZZI 24,10129,Torino,IT,ITC11,"45.0626528,7.6618159",http://www.polito.it,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999977754/101091682,2022-12-11 19:04:25,1905674,15,participant,636750.0,636750.0,636750.0,False,,0.0,EU
96,954,101091682,METALLICO,998347184,DE811132746,G.E.O.S.INGENIEURGESELLSCHAFT MBH,GEOS,True,PRC,GEWERBEPARK SCHWARZE KIEFERN,9633,Halsbrucke,DE,DED43,"50.9380168,13.3490803823472",http://www.geosfreiberg.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998347184/101091682,2022-12-11 19:04:25,2131444,7,participant,292687.5,292687.5,418125.0,False,,125437.5,EU
97,955,101091682,METALLICO,893323344,,CORPORACION CHILENA DE INVESTIGACION DEL AGUA,,False,REC,AV. PRESIDENTE BALMACEDA 1398,8340181,Santiago,CL,CL,"-33.43248425,-70.65720380308721",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/893323344/101091682,2022-12-11 19:04:25,1979825,13,thirdParty,0.0,44750.0,44750.0,False,,0.0,SA
98,956,101091682,METALLICO,900906319,ESB90367525,THARSIS MINING SOCIEDAD LIMITADA,THARSIS MINING & METALLURGY,True,PRC,C/ PUEBLO NUEVO S/N,21530,THARSIS ALOSNO,ES,ES615,"37.600487,-7.1200864",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/900906319/101091682,2022-12-11 19:04:25,1970398,14,participant,652496.0,652496.0,932137.5,False,,279641.5,EU
99,957,101091682,METALLICO,998224285,ESG64386626,"CETAQUA, CENTRO TECNOLOGICO DEL AGUA, FUNDACION PRIVADA",CETAQUA,False,REC,CARRETERA D'ESPLUGUES 75 LOCAL 1-2,8940,CORNELLA DE LLOBREGAT BARCELONA,ES,ES511,"41.355724,2.0706225",http://www.cetaqua.com,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/998224285/101091682,2022-12-11 19:04:25,1915621,13,participant,1149500.0,1104750.0,1149500.0,False,,44750.0,EU
100,958,101091682,METALLICO,999583934,DE141136178,TECHNISCHE UNIVERSITAET BERGAKADEMIE FREIBERG,TU BAF,False,HES,AKADEMIESTRASSE 6,9599,Freiberg,DE,DED43,"50.91847225,13.3406080654747",http://tu-freiberg.de,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999583934/101091682,2022-12-11 19:04:25,1908485,2,participant,446020.0,446020.0,446020.0,False,,0.0,EU
101,959,101091682,METALLICO,933325077,NO911575787MVA,glencore,GLENCORE NIKKELVERK,False,PRC,VESTERVEIEN 31,4606,Kristiansand,NO,NO092,"58.1387765,7.9712518",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/933325077/101091682,2022-12-11 19:04:25,1946324,10,participant,140179.0,140179.0,200256.25,False,,60077.25,EU
102,960,101091682,METALLICO,907633366,FI28901265,RADICAL INNOVATIONS GROUP AB,RIG,True,PRC,FORETAGAREGATAN 17,65380,Vasa,FI,FI195,"68.9422685,26.804343111768887",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/907633366/101091682,2022-12-11 19:04:25,1955416,17,participant,312375.0,312375.0,446250.0,False,,133875.0,EU
103,961,101091682,METALLICO,910405820,ESB73070914,"CEMENTOS LA CRUZ, S.L.",,True,PRC,"PARAJE LOS TRES SANTOS, SIN NUMERO",30640,Abanilla,ES,ES620,"38.2053567,-1.0408321",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/910405820/101091682,2022-12-11 19:04:25,1978753,8,participant,177964.5,177964.5,254235.0,False,,76270.5,EU
104,971,101135075,CARIOQA PHA,999995893,EL090101655,IDRYMA TECHNOLOGIAS KAI EREVNAS,FOUNDATION FOR RESEARCH AND TECHNOLOGYHELLAS,False,REC,N PLASTIRA STR 100,70013,Irakleio,EL,EL431,"35.335976,25.126581",http://www.forth.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999995893/101135075,2023-11-21 13:24:13,1906526,6,participant,49687.5,49687.5,0.0,False,,,EU
105,972,101135075,CARIOQA PHA,999991819,DE167015661,airbus,,False,PRC,WILLY-MESSERSCHMITT-STRASSE 1,82024,Taufkirchen,DE,DE21H,"48.0643823,11.6675042",http://www.eads.net,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999991819/101135075,2023-11-21 13:24:13,1905831,4,participant,699882.55,699882.55,0.0,False,,,EU
106,973,101135075,CARIOQA PHA,999981731,DE121965658,DEUTSCHES ZENTRUM FUR LUFT - UND RAUMFAHRT EV,DLR,False,REC,LINDER HOHE,51147,Koln,DE,DEA23,"50.848867,7.111538417241022",http://www.dlr.de/en/desktopdefault.aspx,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981731/101135075,2023-11-21 13:24:13,1905579,2,participant,150746.16,150746.16,0.0,False,,,EU
107,974,101135075,CARIOQA PHA,999809265,FR63393341516,airbus,,False,PRC,31 RUE DES COSMONAUTES ZI DU PALAYS,31402,Toulouse Cedex,FR,FRJ23,"48.9964853,1.9285306",http://www.astrium.eads.net,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999809265/101135075,2023-11-21 13:24:13,1909402,3,participant,184013.5,184013.5,0.0,False,,,EU
108,975,101135075,CARIOQA PHA,999599163,,CENTRE NATIONAL D'ETUDES SPATIALES - CNES,CNES,False,REC,Place Maurice Quentin  2,75039,Paris,FR,FR101,"48.8613122,2.3452983",http://www.cnes.fr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999599163/101135075,2023-11-21 13:24:13,1938462,1,coordinator,344000.0,344000.0,0.0,False,,,EU
109,976,101135075,CARIOQA PHA,999905004,ESA79197356,GMV AEROSPACE AND DEFENCE SA,GMV,False,PRC,CALLE ISAAC NEWTON PARQUE TECNOLOGICO DE MADRID,28760,Tres Cantos,ES,ES300,"40.6065826,-3.7065332",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999905004/101135075,2023-11-21 13:24:13,1905877,5,participant,71582.08,71582.08,0.0,False,,,EU
110,977,101070441,LOLIPOP,916946045,EL800765809,OPTAGON FOTONIKI IDIOTIKI KEFALAIOUCHIKI ETAIRIA,OPTAGON PHOTONICS PRIVATE COMPANY,True,PRC,EL. VENIZELOU 47,15351,"Pallini, Athina",EL,EL305,"38.9953683,21.9877132",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/916946045/101070441,2022-08-23 21:35:31,3146362,7,participant,287888.75,287888.75,287888.75,False,,0.0,EU
111,978,101070441,LOLIPOP,999958839,CHE106080392TVA,CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT,CSEM,False,REC,RUE JAQUET DROZ 1,2000,Neuchatel,CH,CH024,"47.10267155,6.83158379644177",http://www.csem.ch,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999958839/101070441,2022-08-23 21:35:31,1909337,12,associatedPartner,,0.0,,False,,,EU
112,979,101070441,LOLIPOP,986393389,EL998688671,SYSTHMATA YPOLOGISTIKIS ORASHS IRIDA LABS AE,IRIDA,True,PRC,MAGOULA,26500,Rio,EL,EL632,"38.3018989,21.782579",http://www.iridalabs.gr,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/986393389/101070441,2022-08-23 21:35:31,2158370,11,participant,335625.0,335625.0,335625.0,False,,0.0,EU
113,980,101070441,LOLIPOP,999981149,BE0425260668,INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM,IMEC,False,REC,KAPELDREEF 75,3001,Leuven,BE,BE242,"50.866704049999996,4.677742878392847",http://www.imec.be,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/999981149/101070441,2022-08-23 21:35:31,1905930,9,participant,555978.75,555978.75,555978.75,False,,0.0,EU
114,981,101070441,LOLIPOP,907680217,NL857408124B01,PHIX BV,,True,PRC,DE VELDMAAT 17,7522 NM,Enschede,NL,NL213,"52.2437009,6.8556341",,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/contact-form/project/907680217/101070441,2022-08-23 21:35:31,1961214,3,participant,497500.0,497500.0,497500.0,False,,0.0,EU
